,suite_id,sample_id,code,value,character
5767,70,9,15,100000000,亿
5768,37,4,15,100000000,亿
5769,37,1,15,100000000,亿
5770,41,10,15,100000000,亿
5771,51,9,15,100000000,亿
5772,19,1,15,100000000,亿
5773,98,9,15,100000000,亿
5774,52,6,15,100000000,亿
5775,41,3,15,100000000,亿
5776,31,4,15,100000000,亿
5777,31,9,15,100000000,亿
5778,81,2,15,100000000,亿
5779,7,7,15,100000000,亿
5780,53,4,15,100000000,亿
5781,7,1,15,100000000,亿
5782,42,7,15,100000000,亿
5783,56,6,15,100000000,亿
5784,85,5,15,100000000,亿
5785,20,7,15,100000000,亿
5786,40,5,15,100000000,亿
5787,41,5,15,100000000,亿
5788,94,2,15,100000000,亿
5789,76,9,15,100000000,亿
5790,94,8,15,100000000,亿
5791,83,9,15,100000000,亿
5792,68,6,15,100000000,亿
5793,26,9,15,100000000,亿
5794,28,3,15,100000000,亿
5795,45,8,15,100000000,亿
5796,39,2,15,100000000,亿
5797,27,8,15,100000000,亿
5798,64,3,15,100000000,亿
5799,15,8,15,100000000,亿
5800,100,9,15,100000000,亿
5801,57,5,15,100000000,亿
5802,71,5,15,100000000,亿
5803,59,7,15,100000000,亿
5804,84,6,15,100000000,亿
5805,62,6,15,100000000,亿
5806,23,5,15,100000000,亿
5807,91,8,15,100000000,亿
5808,53,5,15,100000000,亿
5809,83,4,15,100000000,亿
5810,14,5,15,100000000,亿
5811,21,10,15,100000000,亿
5812,92,5,15,100000000,亿
5813,83,7,15,100000000,亿
5814,68,5,15,100000000,亿
5815,39,10,15,100000000,亿
5816,69,4,15,100000000,亿
5817,30,9,15,100000000,亿
5818,90,7,15,100000000,亿
5819,72,8,15,100000000,亿
5820,36,5,15,100000000,亿
5821,75,4,15,100000000,亿
5822,97,5,15,100000000,亿
5823,12,9,15,100000000,亿
5824,9,6,15,100000000,亿
5825,1,2,15,100000000,亿
5826,58,4,15,100000000,亿
5827,40,1,15,100000000,亿
5828,90,4,15,100000000,亿
5829,57,6,15,100000000,亿
5830,4,4,15,100000000,亿
5831,99,4,15,100000000,亿
5832,52,10,15,100000000,亿
5833,60,5,15,100000000,亿
5834,11,3,15,100000000,亿
5835,11,10,15,100000000,亿
5836,3,10,15,100000000,亿
5837,96,3,15,100000000,亿
5838,26,2,15,100000000,亿
5839,39,3,15,100000000,亿
5840,1,3,15,100000000,亿
5841,27,4,15,100000000,亿
5842,55,4,15,100000000,亿
5843,80,9,15,100000000,亿
5844,36,6,15,100000000,亿
5845,18,9,15,100000000,亿
5846,48,1,15,100000000,亿
5847,15,7,15,100000000,亿
5848,16,4,15,100000000,亿
5849,34,6,15,100000000,亿
5850,16,2,15,100000000,亿
5851,99,10,15,100000000,亿
5852,8,9,15,100000000,亿
5853,9,4,15,100000000,亿
5854,44,8,15,100000000,亿
5855,38,3,15,100000000,亿
5856,55,9,15,100000000,亿
5857,91,6,15,100000000,亿
5858,92,2,15,100000000,亿
5859,1,5,15,100000000,亿
5860,75,10,15,100000000,亿
5861,50,5,15,100000000,亿
5862,17,7,15,100000000,亿
5863,32,6,15,100000000,亿
5864,40,7,15,100000000,亿
5865,87,8,15,100000000,亿
5866,80,8,15,100000000,亿
5867,43,1,15,100000000,亿
5868,66,10,15,100000000,亿
5869,43,10,15,100000000,亿
5870,53,1,15,100000000,亿
5871,19,8,15,100000000,亿
5872,90,1,15,100000000,亿
5873,31,1,15,100000000,亿
5874,56,3,15,100000000,亿
5875,1,9,15,100000000,亿
5876,26,6,15,100000000,亿
5877,63,3,15,100000000,亿
5878,16,10,15,100000000,亿
5879,8,3,15,100000000,亿
5880,61,7,15,100000000,亿
5881,80,7,15,100000000,亿
5882,3,9,15,100000000,亿
5883,35,1,15,100000000,亿
5884,28,10,15,100000000,亿
5885,73,7,15,100000000,亿
5886,40,9,15,100000000,亿
5887,49,9,15,100000000,亿
5888,29,7,15,100000000,亿
5889,95,1,15,100000000,亿
5890,94,6,15,100000000,亿
5891,80,6,15,100000000,亿
5892,54,10,15,100000000,亿
5893,50,4,15,100000000,亿
5894,41,2,15,100000000,亿
5895,50,8,15,100000000,亿
5896,93,5,15,100000000,亿
5897,47,8,15,100000000,亿
5898,1,7,15,100000000,亿
5899,22,5,15,100000000,亿
5900,58,10,15,100000000,亿
5901,49,1,15,100000000,亿
5902,52,2,15,100000000,亿
5903,47,2,15,100000000,亿
5904,79,8,15,100000000,亿
5905,94,9,15,100000000,亿
5906,39,4,15,100000000,亿
5907,60,6,15,100000000,亿
5908,93,4,15,100000000,亿
5909,6,7,15,100000000,亿
5910,62,4,15,100000000,亿
5911,57,1,15,100000000,亿
5912,61,10,15,100000000,亿
5913,72,7,15,100000000,亿
5914,49,8,15,100000000,亿
5915,5,3,15,100000000,亿
5916,29,8,15,100000000,亿
5917,40,2,15,100000000,亿
5918,74,8,15,100000000,亿
5919,28,2,15,100000000,亿
5920,15,9,15,100000000,亿
5921,21,8,15,100000000,亿
5922,36,2,15,100000000,亿
5923,65,8,15,100000000,亿
5924,79,7,15,100000000,亿
5925,54,6,15,100000000,亿
5926,4,2,15,100000000,亿
5927,52,5,15,100000000,亿
5928,73,10,15,100000000,亿
5929,20,3,15,100000000,亿
5930,72,3,15,100000000,亿
5931,37,10,15,100000000,亿
5932,74,2,15,100000000,亿
5933,65,9,15,100000000,亿
5934,1,1,15,100000000,亿
5935,37,6,15,100000000,亿
5936,72,6,15,100000000,亿
5937,58,7,15,100000000,亿
5938,88,2,15,100000000,亿
5939,57,2,15,100000000,亿
5940,51,7,15,100000000,亿
5941,45,4,15,100000000,亿
5942,24,2,15,100000000,亿
5943,2,5,15,100000000,亿
5944,44,4,15,100000000,亿
5945,47,1,15,100000000,亿
5946,59,2,15,100000000,亿
5947,90,3,15,100000000,亿
5948,17,1,15,100000000,亿
5949,93,9,15,100000000,亿
5950,25,10,15,100000000,亿
5951,33,4,15,100000000,亿
5952,9,5,15,100000000,亿
5953,14,9,15,100000000,亿
5954,35,10,15,100000000,亿
5955,20,10,15,100000000,亿
5956,36,1,15,100000000,亿
5957,47,4,15,100000000,亿
5958,38,6,15,100000000,亿
5959,21,4,15,100000000,亿
5960,47,3,15,100000000,亿
5961,61,1,15,100000000,亿
5962,20,5,15,100000000,亿
5963,5,1,15,100000000,亿
5964,23,4,15,100000000,亿
5965,100,8,15,100000000,亿
5966,79,3,15,100000000,亿
5967,26,3,15,100000000,亿
5968,43,8,15,100000000,亿
5969,86,2,15,100000000,亿
5970,23,9,15,100000000,亿
5971,72,5,15,100000000,亿
5972,21,1,15,100000000,亿
5973,24,3,15,100000000,亿
5974,1,6,15,100000000,亿
5975,76,5,15,100000000,亿
5976,51,8,15,100000000,亿
5977,15,3,15,100000000,亿
5978,91,1,15,100000000,亿
5979,82,3,15,100000000,亿
5980,3,8,15,100000000,亿
5981,21,5,15,100000000,亿
5982,80,2,15,100000000,亿
5983,3,4,15,100000000,亿
5984,29,1,15,100000000,亿
5985,92,3,15,100000000,亿
5986,54,1,15,100000000,亿
5987,20,2,15,100000000,亿
5988,99,1,15,100000000,亿
5989,79,4,15,100000000,亿
5990,25,5,15,100000000,亿
5991,12,10,15,100000000,亿
5992,71,6,15,100000000,亿
5993,18,8,15,100000000,亿
5994,61,8,15,100000000,亿
5995,13,6,15,100000000,亿
5996,45,5,15,100000000,亿
5997,49,2,15,100000000,亿
5998,77,7,15,100000000,亿
5999,99,7,15,100000000,亿
6000,100,4,15,100000000,亿
6001,50,7,15,100000000,亿
6002,57,9,15,100000000,亿
6003,57,10,15,100000000,亿
6004,64,8,15,100000000,亿
6005,71,4,15,100000000,亿
6006,92,6,15,100000000,亿
6007,39,8,15,100000000,亿
6008,13,10,15,100000000,亿
6009,54,7,15,100000000,亿
6010,55,6,15,100000000,亿
6011,92,1,15,100000000,亿
6012,8,10,15,100000000,亿
6013,32,4,15,100000000,亿
6014,82,7,15,100000000,亿
6015,73,1,15,100000000,亿
6016,70,2,15,100000000,亿
6017,84,2,15,100000000,亿
6018,55,8,15,100000000,亿
6019,49,7,15,100000000,亿
6020,10,8,15,100000000,亿
6021,73,5,15,100000000,亿
6022,52,3,15,100000000,亿
6023,6,8,15,100000000,亿
6024,48,3,15,100000000,亿
6025,41,7,15,100000000,亿
6026,16,3,15,100000000,亿
6027,14,10,15,100000000,亿
6028,66,8,15,100000000,亿
6029,33,2,15,100000000,亿
6030,34,5,15,100000000,亿
6031,41,1,15,100000000,亿
6032,40,4,15,100000000,亿
6033,5,6,15,100000000,亿
6034,33,8,15,100000000,亿
6035,10,2,15,100000000,亿
6036,25,2,15,100000000,亿
6037,41,8,15,100000000,亿
6038,89,10,15,100000000,亿
6039,64,5,15,100000000,亿
6040,29,3,15,100000000,亿
6041,60,2,15,100000000,亿
6042,97,1,15,100000000,亿
6043,68,3,15,100000000,亿
6044,58,5,15,100000000,亿
6045,61,2,15,100000000,亿
6046,66,3,15,100000000,亿
6047,24,6,15,100000000,亿
6048,69,5,15,100000000,亿
6049,7,3,15,100000000,亿
6050,61,5,15,100000000,亿
6051,88,3,15,100000000,亿
6052,44,3,15,100000000,亿
6053,23,3,15,100000000,亿
6054,30,8,15,100000000,亿
6055,66,4,15,100000000,亿
6056,89,5,15,100000000,亿
6057,69,9,15,100000000,亿
6058,42,5,15,100000000,亿
6059,46,2,15,100000000,亿
6060,15,4,15,100000000,亿
6061,19,3,15,100000000,亿
6062,62,8,15,100000000,亿
6063,96,10,15,100000000,亿
6064,44,1,15,100000000,亿
6065,18,4,15,100000000,亿
6066,19,4,15,100000000,亿
6067,46,7,15,100000000,亿
6068,56,5,15,100000000,亿
6069,5,7,15,100000000,亿
6070,45,9,15,100000000,亿
6071,17,2,15,100000000,亿
6072,93,1,15,100000000,亿
6073,16,9,15,100000000,亿
6074,39,6,15,100000000,亿
6075,98,8,15,100000000,亿
6076,92,10,15,100000000,亿
6077,93,3,15,100000000,亿
6078,63,5,15,100000000,亿
6079,62,3,15,100000000,亿
6080,64,10,15,100000000,亿
6081,17,4,15,100000000,亿
6082,10,10,15,100000000,亿
6083,44,6,15,100000000,亿
6084,57,3,15,100000000,亿
6085,12,3,15,100000000,亿
6086,12,2,15,100000000,亿
6087,38,9,15,100000000,亿
6088,23,7,15,100000000,亿
6089,53,7,15,100000000,亿
6090,88,6,15,100000000,亿
6091,62,7,15,100000000,亿
6092,77,6,15,100000000,亿
6093,18,1,15,100000000,亿
6094,47,6,15,100000000,亿
6095,24,8,15,100000000,亿
6096,49,4,15,100000000,亿
6097,46,6,15,100000000,亿
6098,88,1,15,100000000,亿
6099,89,2,15,100000000,亿
6100,70,1,15,100000000,亿
6101,24,7,15,100000000,亿
6102,44,5,15,100000000,亿
6103,91,10,15,100000000,亿
6104,80,3,15,100000000,亿
6105,96,1,15,100000000,亿
6106,70,4,15,100000000,亿
6107,43,3,15,100000000,亿
6108,95,6,15,100000000,亿
6109,77,10,15,100000000,亿
6110,31,7,15,100000000,亿
6111,57,8,15,100000000,亿
6112,39,5,15,100000000,亿
6113,10,5,15,100000000,亿
6114,38,4,15,100000000,亿
6115,77,8,15,100000000,亿
6116,29,2,15,100000000,亿
6117,24,9,15,100000000,亿
6118,98,3,15,100000000,亿
6119,100,2,15,100000000,亿
6120,40,6,15,100000000,亿
6121,69,6,15,100000000,亿
6122,87,10,15,100000000,亿
6123,4,1,15,100000000,亿
6124,48,10,15,100000000,亿
6125,59,10,15,100000000,亿
6126,84,3,15,100000000,亿
6127,27,3,15,100000000,亿
6128,66,1,15,100000000,亿
6129,17,3,15,100000000,亿
6130,59,8,15,100000000,亿
6131,14,8,15,100000000,亿
6132,65,2,15,100000000,亿
6133,34,4,15,100000000,亿
6134,85,4,15,100000000,亿
6135,48,4,15,100000000,亿
6136,22,3,15,100000000,亿
6137,15,5,15,100000000,亿
6138,75,1,15,100000000,亿
6139,49,6,15,100000000,亿
6140,25,8,15,100000000,亿
6141,33,10,15,100000000,亿
6142,3,6,15,100000000,亿
6143,52,7,15,100000000,亿
6144,19,7,15,100000000,亿
6145,94,3,15,100000000,亿
6146,55,2,15,100000000,亿
6147,83,5,15,100000000,亿
6148,62,10,15,100000000,亿
6149,2,6,15,100000000,亿
6150,19,6,15,100000000,亿
6151,51,3,15,100000000,亿
6152,71,3,15,100000000,亿
6153,13,7,15,100000000,亿
6154,87,3,15,100000000,亿
6155,91,2,15,100000000,亿
6156,41,9,15,100000000,亿
6157,32,8,15,100000000,亿
6158,12,6,15,100000000,亿
6159,4,9,15,100000000,亿
6160,26,5,15,100000000,亿
6161,99,9,15,100000000,亿
6162,84,4,15,100000000,亿
6163,75,6,15,100000000,亿
6164,32,3,15,100000000,亿
6165,49,3,15,100000000,亿
6166,7,5,15,100000000,亿
6167,36,4,15,100000000,亿
6168,4,10,15,100000000,亿
6169,96,6,15,100000000,亿
6170,21,9,15,100000000,亿
6171,2,4,15,100000000,亿
6172,8,6,15,100000000,亿
6173,13,1,15,100000000,亿
6174,40,3,15,100000000,亿
6175,92,7,15,100000000,亿
6176,21,2,15,100000000,亿
6177,51,1,15,100000000,亿
6178,44,9,15,100000000,亿
6179,65,5,15,100000000,亿
6180,38,1,15,100000000,亿
6181,10,9,15,100000000,亿
6182,81,9,15,100000000,亿
6183,80,1,15,100000000,亿
6184,81,8,15,100000000,亿
6185,45,7,15,100000000,亿
6186,57,7,15,100000000,亿
6187,65,1,15,100000000,亿
6188,11,8,15,100000000,亿
6189,24,5,15,100000000,亿
6190,30,5,15,100000000,亿
6191,83,8,15,100000000,亿
6192,69,7,15,100000000,亿
6193,77,4,15,100000000,亿
6194,86,8,15,100000000,亿
6195,22,4,15,100000000,亿
6196,34,7,15,100000000,亿
6197,63,2,15,100000000,亿
6198,6,9,15,100000000,亿
6199,76,3,15,100000000,亿
6200,10,7,15,100000000,亿
6201,2,7,15,100000000,亿
6202,38,2,15,100000000,亿
6203,31,5,15,100000000,亿
6204,68,7,15,100000000,亿
6205,96,4,15,100000000,亿
6206,26,1,15,100000000,亿
6207,19,5,15,100000000,亿
6208,64,6,15,100000000,亿
6209,63,6,15,100000000,亿
6210,25,1,15,100000000,亿
6211,36,10,15,100000000,亿
6212,77,9,15,100000000,亿
6213,73,2,15,100000000,亿
6214,74,3,15,100000000,亿
6215,70,5,15,100000000,亿
6216,97,9,15,100000000,亿
6217,55,7,15,100000000,亿
6218,98,4,15,100000000,亿
6219,12,5,15,100000000,亿
6220,90,9,15,100000000,亿
6221,22,7,15,100000000,亿
6222,86,10,15,100000000,亿
6223,24,10,15,100000000,亿
6224,10,6,15,100000000,亿
6225,55,10,15,100000000,亿
6226,12,8,15,100000000,亿
6227,97,10,15,100000000,亿
6228,94,1,15,100000000,亿
6229,55,5,15,100000000,亿
6230,95,2,15,100000000,亿
6231,52,1,15,100000000,亿
6232,34,3,15,100000000,亿
6233,73,8,15,100000000,亿
6234,88,7,15,100000000,亿
6235,29,5,15,100000000,亿
6236,100,6,15,100000000,亿
6237,95,4,15,100000000,亿
6238,48,7,15,100000000,亿
6239,95,10,15,100000000,亿
6240,41,4,15,100000000,亿
6241,29,9,15,100000000,亿
6242,11,7,15,100000000,亿
6243,96,5,15,100000000,亿
6244,42,4,15,100000000,亿
6245,50,9,15,100000000,亿
6246,96,7,15,100000000,亿
6247,86,1,15,100000000,亿
6248,72,4,15,100000000,亿
6249,85,10,15,100000000,亿
6250,26,4,15,100000000,亿
6251,86,4,15,100000000,亿
6252,87,4,15,100000000,亿
6253,54,3,15,100000000,亿
6254,96,9,15,100000000,亿
6255,84,1,15,100000000,亿
6256,60,9,15,100000000,亿
6257,96,8,15,100000000,亿
6258,23,2,15,100000000,亿
6259,90,8,15,100000000,亿
6260,22,2,15,100000000,亿
6261,81,10,15,100000000,亿
6262,99,3,15,100000000,亿
6263,77,5,15,100000000,亿
6264,19,10,15,100000000,亿
6265,29,6,15,100000000,亿
6266,70,8,15,100000000,亿
6267,18,3,15,100000000,亿
6268,47,10,15,100000000,亿
6269,46,9,15,100000000,亿
6270,77,1,15,100000000,亿
6271,61,6,15,100000000,亿
6272,8,1,15,100000000,亿
6273,7,2,15,100000000,亿
6274,19,9,15,100000000,亿
6275,13,3,15,100000000,亿
6276,22,10,15,100000000,亿
6277,45,3,15,100000000,亿
6278,94,5,15,100000000,亿
6279,27,7,15,100000000,亿
6280,68,8,15,100000000,亿
6281,85,3,15,100000000,亿
6282,78,2,15,100000000,亿
6283,1,8,15,100000000,亿
6284,81,7,15,100000000,亿
6285,11,6,15,100000000,亿
6286,5,2,15,100000000,亿
6287,68,10,15,100000000,亿
6288,31,3,15,100000000,亿
6289,36,3,15,100000000,亿
6290,76,6,15,100000000,亿
6291,60,10,15,100000000,亿
6292,65,3,15,100000000,亿
6293,75,2,15,100000000,亿
6294,9,10,15,100000000,亿
6295,32,2,15,100000000,亿
6296,64,1,15,100000000,亿
6297,35,7,15,100000000,亿
6298,46,4,15,100000000,亿
6299,22,1,15,100000000,亿
6300,8,8,15,100000000,亿
6301,67,1,15,100000000,亿
6302,89,9,15,100000000,亿
6303,59,1,15,100000000,亿
6304,89,6,15,100000000,亿
6305,52,8,15,100000000,亿
6306,21,7,15,100000000,亿
6307,21,6,15,100000000,亿
6308,74,1,15,100000000,亿
6309,93,10,15,100000000,亿
6310,75,9,15,100000000,亿
6311,68,9,15,100000000,亿
6312,4,8,15,100000000,亿
6313,50,3,15,100000000,亿
6314,38,5,15,100000000,亿
6315,25,6,15,100000000,亿
6316,2,3,15,100000000,亿
6317,86,3,15,100000000,亿
6318,63,8,15,100000000,亿
6319,21,3,15,100000000,亿
6320,95,8,15,100000000,亿
6321,26,7,15,100000000,亿
6322,63,9,15,100000000,亿
6323,33,9,15,100000000,亿
6324,35,3,15,100000000,亿
6325,45,1,15,100000000,亿
6326,2,2,15,100000000,亿
6327,25,3,15,100000000,亿
6328,27,2,15,100000000,亿
6329,48,8,15,100000000,亿
6330,30,6,15,100000000,亿
6331,46,5,15,100000000,亿
6332,93,2,15,100000000,亿
6333,78,5,15,100000000,亿
6334,90,6,15,100000000,亿
6335,84,5,15,100000000,亿
6336,89,7,15,100000000,亿
6337,2,9,15,100000000,亿
6338,66,7,15,100000000,亿
6339,45,2,15,100000000,亿
6340,8,4,15,100000000,亿
6341,79,1,15,100000000,亿
6342,75,5,15,100000000,亿
6343,91,3,15,100000000,亿
6344,28,9,15,100000000,亿
6345,67,10,15,100000000,亿
6346,91,5,15,100000000,亿
6347,77,2,15,100000000,亿
6348,81,6,15,100000000,亿
6349,91,9,15,100000000,亿
6350,65,4,15,100000000,亿
6351,88,4,15,100000000,亿
6352,78,1,15,100000000,亿
6353,43,6,15,100000000,亿
6354,97,2,15,100000000,亿
6355,54,9,15,100000000,亿
6356,32,7,15,100000000,亿
6357,82,9,15,100000000,亿
6358,49,10,15,100000000,亿
6359,53,6,15,100000000,亿
6360,19,2,15,100000000,亿
6361,71,10,15,100000000,亿
6362,3,2,15,100000000,亿
6363,87,9,15,100000000,亿
6364,63,7,15,100000000,亿
6365,7,10,15,100000000,亿
6366,42,3,15,100000000,亿
6367,98,10,15,100000000,亿
6368,85,2,15,100000000,亿
6369,3,3,15,100000000,亿
6370,8,5,15,100000000,亿
6371,7,6,15,100000000,亿
6372,37,7,15,100000000,亿
6373,67,8,15,100000000,亿
6374,46,1,15,100000000,亿
6375,9,8,15,100000000,亿
6376,72,9,15,100000000,亿
6377,40,8,15,100000000,亿
6378,31,8,15,100000000,亿
6379,76,4,15,100000000,亿
6380,65,7,15,100000000,亿
6381,66,2,15,100000000,亿
6382,34,2,15,100000000,亿
6383,42,6,15,100000000,亿
6384,43,4,15,100000000,亿
6385,29,4,15,100000000,亿
6386,95,3,15,100000000,亿
6387,82,4,15,100000000,亿
6388,51,2,15,100000000,亿
6389,4,7,15,100000000,亿
6390,54,5,15,100000000,亿
6391,66,9,15,100000000,亿
6392,98,7,15,100000000,亿
6393,92,8,15,100000000,亿
6394,90,5,15,100000000,亿
6395,64,9,15,100000000,亿
6396,86,5,15,100000000,亿
6397,81,3,15,100000000,亿
6398,67,5,15,100000000,亿
6399,85,6,15,100000000,亿
6400,56,10,9,8,八
6401,75,7,9,8,八
6402,76,1,9,8,八
6403,69,1,9,8,八
6404,46,10,9,8,八
6405,7,8,9,8,八
6406,65,6,9,8,八
6407,55,3,9,8,八
6408,86,9,9,8,八
6409,20,6,9,8,八
6410,82,10,9,8,八
6411,15,6,9,8,八
6412,66,6,9,8,八
6413,97,3,9,8,八
6414,93,8,9,8,八
6415,9,9,9,8,八
6416,34,1,9,8,八
6417,89,3,9,8,八
6418,78,10,9,8,八
6419,37,9,9,8,八
6420,58,9,9,8,八
6421,24,4,9,8,八
6422,42,10,9,8,八
6423,56,7,9,8,八
6424,28,1,9,8,八
6425,3,5,9,8,八
6426,18,10,9,8,八
6427,98,6,9,8,八
6428,90,2,9,8,八
6429,94,7,9,8,八
6430,4,6,9,8,八
6431,20,9,9,8,八
6432,65,10,9,8,八
6433,53,9,9,8,八
6434,42,1,9,8,八
6435,26,8,9,8,八
6436,70,7,9,8,八
6437,61,4,9,8,八
6438,90,10,9,8,八
6439,13,9,9,8,八
6440,38,8,9,8,八
6441,17,6,9,8,八
6442,37,2,9,8,八
6443,97,4,9,8,八
6444,35,9,9,8,八
6445,33,7,9,8,八
6446,92,4,9,8,八
6447,63,10,9,8,八
6448,48,9,9,8,八
6449,84,7,9,8,八
6450,60,1,9,8,八
6451,88,9,9,8,八
6452,32,10,9,8,八
6453,60,8,9,8,八
6454,100,3,9,8,八
6455,11,1,9,8,八
6456,64,7,9,8,八
6457,10,1,9,8,八
6458,29,10,9,8,八
6459,83,1,9,8,八
6460,35,6,9,8,八
6461,13,4,9,8,八
6462,58,2,9,8,八
6463,27,9,9,8,八
6464,63,4,9,8,八
6465,71,2,9,8,八
6466,69,2,9,8,八
6467,87,6,9,8,八
6468,15,1,9,8,八
6469,58,3,9,8,八
6470,18,7,9,8,八
6471,53,3,9,8,八
6472,62,1,9,8,八
6473,76,10,9,8,八
6474,35,2,9,8,八
6475,34,9,9,8,八
6476,68,2,9,8,八
6477,11,9,9,8,八
6478,61,9,9,8,八
6479,36,7,9,8,八
6480,7,9,9,8,八
6481,14,6,9,8,八
6482,33,5,9,8,八
6483,14,7,9,8,八
6484,37,8,9,8,八
6485,58,8,9,8,八
6486,99,8,9,8,八
6487,73,4,9,8,八
6488,77,3,9,8,八
6489,38,7,9,8,八
6490,43,2,9,8,八
6491,5,10,9,8,八
6492,56,2,9,8,八
6493,28,8,9,8,八
6494,8,7,9,8,八
6495,48,6,9,8,八
6496,78,4,9,8,八
6497,16,8,9,8,八
6498,14,3,9,8,八
6499,83,6,9,8,八
6500,73,6,9,8,八
6501,40,10,9,8,八
6502,93,6,9,8,八
6503,31,6,9,8,八
6504,66,5,9,8,八
6505,67,4,9,8,八
6506,59,4,9,8,八
6507,95,9,9,8,八
6508,23,8,9,8,八
6509,91,7,9,8,八
6510,56,8,9,8,八
6511,83,3,9,8,八
6512,98,5,9,8,八
6513,82,6,9,8,八
6514,16,6,9,8,八
6515,48,2,9,8,八
6516,25,4,9,8,八
6517,97,8,9,8,八
6518,57,4,9,8,八
6519,35,4,9,8,八
6520,9,2,9,8,八
6521,47,5,9,8,八
6522,73,3,9,8,八
6523,32,1,9,8,八
6524,3,7,9,8,八
6525,59,9,9,8,八
6526,61,3,9,8,八
6527,49,5,9,8,八
6528,87,7,9,8,八
6529,81,1,9,8,八
6530,62,9,9,8,八
6531,85,9,9,8,八
6532,32,5,9,8,八
6533,99,5,9,8,八
6534,56,9,9,8,八
6535,13,5,9,8,八
6536,2,1,9,8,八
6537,28,5,9,8,八
6538,100,5,9,8,八
6539,15,2,9,8,八
6540,12,4,9,8,八
6541,30,7,9,8,八
6542,74,10,9,8,八
6543,34,10,9,8,八
6544,9,3,9,8,八
6545,91,4,9,8,八
6546,82,1,9,8,八
6547,30,4,9,8,八
6548,83,2,9,8,八
6549,38,10,9,8,八
6550,67,3,9,8,八
6551,22,8,9,8,八
6552,97,7,9,8,八
6553,47,9,9,8,八
6554,94,10,9,8,八
6555,50,2,9,8,八
6556,36,9,9,8,八
6557,71,7,9,8,八
6558,14,1,9,8,八
6559,89,4,9,8,八
6560,62,5,9,8,八
6561,78,7,9,8,八
6562,67,9,9,8,八
6563,68,1,9,8,八
6564,87,5,9,8,八
6565,69,8,9,8,八
6566,35,8,9,8,八
6567,70,9,9,8,八
6568,37,4,9,8,八
6569,37,1,9,8,八
6570,41,10,9,8,八
6571,51,9,9,8,八
6572,19,1,9,8,八
6573,98,9,9,8,八
6574,52,6,9,8,八
6575,41,3,9,8,八
6576,31,4,9,8,八
6577,31,9,9,8,八
6578,81,2,9,8,八
6579,7,7,9,8,八
6580,53,4,9,8,八
6581,7,1,9,8,八
6582,42,7,9,8,八
6583,56,6,9,8,八
6584,85,5,9,8,八
6585,20,7,9,8,八
6586,40,5,9,8,八
6587,41,5,9,8,八
6588,94,2,9,8,八
6589,76,9,9,8,八
6590,94,8,9,8,八
6591,83,9,9,8,八
6592,68,6,9,8,八
6593,26,9,9,8,八
6594,28,3,9,8,八
6595,45,8,9,8,八
6596,39,2,9,8,八
6597,27,8,9,8,八
6598,64,3,9,8,八
6599,15,8,9,8,八
6600,100,9,9,8,八
6601,57,5,9,8,八
6602,71,5,9,8,八
6603,59,7,9,8,八
6604,84,6,9,8,八
6605,62,6,9,8,八
6606,23,5,9,8,八
6607,91,8,9,8,八
6608,53,5,9,8,八
6609,83,4,9,8,八
6610,14,5,9,8,八
6611,21,10,9,8,八
6612,92,5,9,8,八
6613,83,7,9,8,八
6614,68,5,9,8,八
6615,39,10,9,8,八
6616,69,4,9,8,八
6617,30,9,9,8,八
6618,90,7,9,8,八
6619,72,8,9,8,八
6620,36,5,9,8,八
6621,75,4,9,8,八
6622,97,5,9,8,八
6623,12,9,9,8,八
6624,9,6,9,8,八
6625,1,2,9,8,八
6626,58,4,9,8,八
6627,40,1,9,8,八
6628,90,4,9,8,八
6629,57,6,9,8,八
6630,4,4,9,8,八
6631,99,4,9,8,八
6632,52,10,9,8,八
6633,60,5,9,8,八
6634,11,3,9,8,八
6635,11,10,9,8,八
6636,3,10,9,8,八
6637,96,3,9,8,八
6638,26,2,9,8,八
6639,39,3,9,8,八
6640,1,3,9,8,八
6641,27,4,9,8,八
6642,55,4,9,8,八
6643,80,9,9,8,八
6644,36,6,9,8,八
6645,18,9,9,8,八
6646,48,1,9,8,八
6647,15,7,9,8,八
6648,16,4,9,8,八
6649,34,6,9,8,八
6650,16,2,9,8,八
6651,99,10,9,8,八
6652,8,9,9,8,八
6653,9,4,9,8,八
6654,44,8,9,8,八
6655,38,3,9,8,八
6656,55,9,9,8,八
6657,91,6,9,8,八
6658,92,2,9,8,八
6659,1,5,9,8,八
6660,75,10,9,8,八
6661,50,5,9,8,八
6662,17,7,9,8,八
6663,32,6,9,8,八
6664,40,7,9,8,八
6665,87,8,9,8,八
6666,80,8,9,8,八
6667,43,1,9,8,八
6668,66,10,9,8,八
6669,43,10,9,8,八
6670,53,1,9,8,八
6671,19,8,9,8,八
6672,90,1,9,8,八
6673,31,1,9,8,八
6674,56,3,9,8,八
6675,1,9,9,8,八
6676,26,6,9,8,八
6677,63,3,9,8,八
6678,16,10,9,8,八
6679,8,3,9,8,八
6680,61,7,9,8,八
6681,80,7,9,8,八
6682,3,9,9,8,八
6683,35,1,9,8,八
6684,28,10,9,8,八
6685,73,7,9,8,八
6686,40,9,9,8,八
6687,49,9,9,8,八
6688,29,7,9,8,八
6689,95,1,9,8,八
6690,94,6,9,8,八
6691,80,6,9,8,八
6692,54,10,9,8,八
6693,50,4,9,8,八
6694,41,2,9,8,八
6695,50,8,9,8,八
